Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,2920,0,3,4.403853527419913,1.4912000006006565,311.62269999913406,301968.0,49.24148469937261,0.0,3,3,4,4,5,7,32,35,47,310,310
,Aggregated,2920,0,3,4.403853527419913,1.4912000006006565,311.62269999913406,301968.0,49.24148469937261,0.0,3,3,4,4,5,7,32,35,47,310,310
