Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,5823,0,3,5.376822290920761,1.4289999999164138,317.415899999105,301968.0,98.1290311125961,0.0,3,4,4,4,5,7,56,69,91,320,320
,Aggregated,5823,0,3,5.376822290920761,1.4289999999164138,317.415899999105,301968.0,98.1290311125961,0.0,3,4,4,4,5,7,56,69,91,320,320
