Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,5817,0,5,9.487273216433431,2.66139999985171,314.27179999991495,1040095.0,98.06511760601538,0.0,5,7,8,8,12,18,92,120,150,310,310
,Aggregated,5817,0,5,9.487273216433431,2.66139999985171,314.27179999991495,1040095.0,98.06511760601538,0.0,5,7,8,8,12,18,92,120,150,310,310
