Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,8326,0,6,11.432022255585116,2.3574999995616963,319.24720000097295,1040095.0,140.3336264142425,0.0,6,7,8,9,12,21,120,170,300,320,320
,Aggregated,8326,0,6,11.432022255585116,2.3574999995616963,319.24720000097295,1040095.0,140.3336264142425,0.0,6,7,8,9,12,21,120,170,300,320,320
