Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,texto_400kb,2722,0,130,167.2895350477721,90.52820000033535,3990.4685000001336,468937.0,45.872931948375175,0.0,130,150,160,160,200,260,330,520,3000,4000,4000
,Aggregated,2722,0,130,167.2895350477721,90.52820000033535,3990.4685000001336,468937.0,45.872931948375175,0.0,130,150,160,160,200,260,330,520,3000,4000,4000
