Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,8341,0,6,12.768494796785088,2.3320000000239816,318.1606999987707,1040095.0,140.391716243019,0.0,6,8,9,10,16,57,120,140,200,320,320
,Aggregated,8341,0,6,12.768494796785088,2.3320000000239816,318.1606999987707,1040095.0,140.391716243019,0.0,6,8,9,10,16,57,120,140,200,320,320
