Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,5813,0,5,9.170621537913028,2.441099999487051,322.08230000105686,1040095.0,97.99844946821644,0.0,5,6,7,8,11,17,88,110,310,320,320
,Aggregated,5813,0,5,9.170621537913028,2.441099999487051,322.08230000105686,1040095.0,97.99844946821644,0.0,5,6,7,8,11,17,88,110,310,320,320
